2306,15.43,17.11
2311,15.83,13.73
2316,15.42,15.85
2321,13.75,16.62
2326,14.99,14.16
2331,15.4,14.98
2336,13.34,15.41
2341,16.67,15.44
2346,24.61,18.76
2351,17.08,17.94
2356,17.49,13.73
2361,12.51,17.07
2366,12.08,17.51
2371,15.41,14.15
2376,12.9,17.97
2381,9.99,15.42
2386,10.41,15.41
2391,11.67,13.75
2396,15.86,36.7
2401,16.24,16.25
2406,13.33,12.51
2411,13.76,20.4
2416,14.18,15.84
2421,12.08,15.0
2426,13.74,10.84
2431,32.08,44.59
2436,17.52,17.08
2441,14.21,16.67
2446,14.99,12.11
2451,12.53,18.76
2456,15.02,13.36
2461,17.05,15.44
2466,14.15,18.76
2471,12.08,16.68
2476,34.15,19.17
2481,15.4,16.26
2486,17.49,17.5
2491,31.25,45.42
2496,19.14,19.17
2501,13.75,18.35
2506,13.74,13.73
2511,14.58,12.92
2516,14.97,14.96
2521,16.22,17.09
2526,17.07,18.31
2531,158.74,15.83
2536,17.48,11.68
2541,14.6,18.72
2546,13.75,16.68
2551,15.0,15.83
2556,15.42,12.88
2561,13.35,16.65
2566,17.5,16.26
2571,12.95,14.99
2576,12.91,12.5
2581,13.75,19.96
2586,16.68,16.22
2591,15.0,17.1
2596,14.17,16.27
2601,15.4,17.93
2606,16.24,17.94
2611,14.15,14.15
2616,16.23,16.63
2621,12.5,14.6
2626,10.05,15.02
2631,13.76,13.36
2636,14.19,21.26
2641,12.9,13.34
2646,13.32,15.82
2651,13.31,15.0
2656,12.51,19.55
2661,17.53,13.74
2666,12.08,13.34
2671,14.17,15.01
2676,12.49,15.85
2681,14.99,12.94
2686,11.67,18.3
2691,14.97,17.51
2696,10.82,15.84
2701,17.91,16.23
2706,12.06,13.75
2711,14.58,14.95
2716,15.41,15.01
2721,12.07,13.34
2726,13.35,13.74
2731,12.48,12.93
2736,14.18,14.56
2741,12.51,15.47
2746,32.49,46.68
2751,31.65,44.95
2756,12.91,14.59
2761,13.35,14.97
2766,13.75,15.42
2771,14.15,14.58
2776,12.09,14.2
2781,10.86,14.99
2786,11.66,14.56
2791,13.34,11.68
2796,14.18,17.91
2801,13.76,153.33
2806,15.82,17.08
2811,12.07,15.41
2816,18.37,16.28
2821,14.18,16.25
2826,14.62,20.82
2831,15.01,13.36
2836,18.33,16.26
2841,14.16,17.88
2846,14.16,14.18
2851,10.38,14.17
2856,14.17,12.5
2861,14.58,15.41
2866,11.25,15.85
2871,17.5,13.74
2876,15.0,14.99
2881,13.33,14.99
2886,14.59,21.24
2891,18.72,14.99
2896,14.16,14.14
2901,11.64,14.56
2906,10.4,13.34
2911,12.08,18.34
2916,12.5,15.83
2921,10.81,12.88
2926,14.6,15.03
2931,11.23,12.5
2936,10.83,13.77
2941,14.57,14.99
2946,14.56,17.48
2951,14.16,12.51
2956,14.95,15.84
2961,14.14,12.04
2966,13.77,16.7
2971,13.31,14.98
2976,13.33,14.16
2981,12.92,12.91
2986,13.3,12.9
2991,15.42,11.26
2996,14.19,12.09
3001,13.74,11.26
3006,13.75,14.16
3011,13.74,12.91
3016,12.91,13.35
3021,15.82,16.24
3026,14.98,18.35
3031,15.42,11.75
